co_municipio,co_ibge,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estado,ideb_meta,etapa
2926509,292650,Ribeira do Amparo,BA,2023,Municipal,201.17,191.83,5.290993,4.8,,,Anos Iniciais
2927002,292700,Rio Real,BA,2023,Municipal,198.92,188.71,5.191327,4.8,,,Anos Iniciais
2928505,292850,Santa Terezinha,BA,2023,Municipal,191.68,185.5,4.994795,4.8,,,Anos Iniciais
2928604,292860,Santo Amaro,BA,2023,Municipal,201.06,188.23,5.223439,4.8,,,Anos Iniciais
2929701,292970,Sátiro Dias,BA,2023,Municipal,204.11,199.74,5.490918,4.8,,,Anos Iniciais
2930303,293030,Serra Dourada,BA,2023,Municipal,191.86,179.48,4.888776,4.8,,,Anos Iniciais
2930774,293077,Sobradinho,BA,2023,Municipal,194.84,184.83,5.042919,4.8,,,Anos Iniciais
3110806,311080,Campanário,MG,2023,Municipal,197.77,195.0,5.283744,4.8,,,Anos Iniciais
3117009,311700,Comercinho,MG,2023,Municipal,185.01,184.27,4.845142,4.8,,,Anos Iniciais
3121258,312125,Delta,MG,2023,Municipal,205.13,188.93,5.313838,4.8,,,Anos Iniciais
3133303,313330,Itaobim,MG,2023,Municipal,187.97,177.81,4.784176,4.8,,,Anos Iniciais
3136959,313695,Juvenília,MG,2023,Municipal,188.86,178.06,4.805706,4.8,,,Anos Iniciais
3140852,314085,Matias Cardoso,MG,2023,Municipal,190.86,177.54,4.834419,4.8,,,Anos Iniciais
3157104,315710,Salto da Divisa,MG,2023,Municipal,191.95,181.04,4.918857,4.8,,,Anos Iniciais
4306502,430650,Dom Feliciano,RS,2023,Municipal,201.41,197.76,5.403391,4.8,,,Anos Iniciais
4308409,430840,Formigueiro,RS,2023,Municipal,198.9,181.88,5.066763,4.8,,,Anos Iniciais
4317103,431710,Sant'Ana do Livramento,RS,2023,Municipal,203.15,199.84,5.474416,4.8,,,Anos Iniciais
4323457,432345,Vila Nova do Sul,RS,2023,Municipal,196.2,197.85,5.3056,4.8,,,Anos Iniciais
5003504,500350,Douradina,MS,2023,Municipal,190.01,186.75,4.985652,4.8,,,Anos Iniciais
5003751,500375,Eldorado,MS,2023,Municipal,204.44,195.66,5.423034,4.8,,,Anos Iniciais
5005202,500520,Ladário,MS,2023,Municipal,190.56,183.27,4.932876,4.8,,,Anos Iniciais
5005251,500525,Laguna Carapã,MS,2023,Municipal,201.35,196.89,5.386428,4.8,,,Anos Iniciais
5006408,500640,Pedro Gomes,MS,2023,Municipal,203.59,197.52,5.440631,4.8,,,Anos Iniciais
5007554,500755,Santa Rita do Pardo,MS,2023,Municipal,199.7,191.51,5.257121,4.8,,,Anos Iniciais
5105507,510550,Vila Bela da Santíssima Trindade,MT,2023,Municipal,194.39,181.79,4.979058,4.8,,,Anos Iniciais
5105903,510590,Nobres,MT,2023,Municipal,182.98,181.47,4.755492,4.8,,,Anos Iniciais
5106778,510677,Porto Alegre do Norte,MT,2023,Municipal,187.38,181.25,4.835461,4.8,,,Anos Iniciais
5107883,510788,Serra Nova Dourada,MT,2023,Municipal,187.41,191.41,5.020761,4.8,,,Anos Iniciais
5205307,520530,Cavalcante,GO,2023,Municipal,191.63,191.05,5.09475,4.8,,,Anos Iniciais
5220702,522070,Sítio d'Abadia,GO,2023,Municipal,195.61,173.12,4.844704,4.8,,,Anos Iniciais
5222203,522220,Vila Boa,GO,2023,Municipal,192.22,187.6,5.043282,4.8,,,Anos Iniciais
3300803,330080,Cachoeiras de Macacu,RJ,2023,Municipal,205.8,199.62,5.520988,4.7,85,,Anos Iniciais
3301603,330160,Duas Barras,RJ,2023,Municipal,210.19,192.23,5.470403,4.7,86,,Anos Iniciais
1100601,110060,Cacaulândia,RO,2023,Municipal,198.12,180.46,5.02606,4.7,,,Anos Iniciais
1100940,110094,Cujubim,RO,2023,Municipal,200.1,183.2,5.113664,4.7,,,Anos Iniciais
1200302,120030,Feijó,AC,2023,Municipal,209.36,198.95,5.576745,4.7,,,Anos Iniciais
1302702,130270,Manicoré,AM,2023,Municipal,191.05,180.31,4.888409,4.7,,,Anos Iniciais
1303106,130310,Nova Olinda do Norte,AM,2023,Municipal,187.32,184.06,4.885407,4.7,,,Anos Iniciais
1303700,130370,Santo Antônio do Içá,AM,2023,Municipal,193.74,182.05,4.971381,4.7,,,Anos Iniciais
1400159,140015,Bonfim,RR,2023,Municipal,191.77,182.95,4.950149,4.7,,,Anos Iniciais
1400407,140040,Normandia,RR,2023,Municipal,190.72,176.8,4.818293,4.7,,,Anos Iniciais
1500347,150034,Água Azul do Norte,PA,2023,Municipal,199.3,190.15,5.224761,4.7,,,Anos Iniciais
1502608,150260,Colares,PA,2023,Municipal,191.79,190.43,5.086531,4.7,,,Anos Iniciais
1502707,150270,Conceição do Araguaia,PA,2023,Municipal,188.45,181.71,4.864245,4.7,,,Anos Iniciais
1504976,150497,Nova Ipixuna,PA,2023,Municipal,201.64,199.18,5.433599,4.7,,,Anos Iniciais
1506112,150611,Quatipuru,PA,2023,Municipal,199.28,185.81,5.14547,4.7,,,Anos Iniciais
1506161,150616,Rio Maria,PA,2023,Municipal,186.29,179.4,4.781024,4.7,,,Anos Iniciais
1506609,150660,Santa Maria do Pará,PA,2023,Municipal,195.61,190.41,5.159068,4.7,,,Anos Iniciais
1703107,170310,Barrolândia,TO,2023,Municipal,184.34,179.62,4.74781,4.7,,,Anos Iniciais
1707553,170755,Fátima,TO,2023,Municipal,208.88,189.26,5.391403,4.7,,,Anos Iniciais
1710706,171070,Itaguatins,TO,2023,Municipal,186.07,173.75,4.674098,4.7,,,Anos Iniciais
1711100,171110,Itaporã do Tocantins,TO,2023,Municipal,194.32,188.29,5.095904,4.7,,,Anos Iniciais
1713809,171380,Palmeiras do Tocantins,TO,2023,Municipal,184.67,177.78,4.720653,4.7,,,Anos Iniciais
1715507,171550,Oliveira de Fátima,TO,2023,Municipal,184.5,174.29,4.653954,4.7,,,Anos Iniciais
1719004,171900,Santa Tereza do Tocantins,TO,2023,Municipal,188.47,171.27,4.674808,4.7,,,Anos Iniciais
1720903,172090,Taguatinga,TO,2023,Municipal,203.83,194.49,5.39012,4.7,,,Anos Iniciais
2100402,210040,Altamira do Maranhão,MA,2023,Municipal,184.66,185.08,4.853189,4.7,,,Anos Iniciais
2100550,210055,Amapá do Maranhão,MA,2023,Municipal,184.32,181.76,4.786337,4.7,,,Anos Iniciais
2101806,210180,Benedito Leite,MA,2023,Municipal,192.36,187.01,5.035227,4.7,,,Anos Iniciais
2102754,210275,Capinzal do Norte,MA,2023,Municipal,192.8,176.96,4.860897,4.7,,,Anos Iniciais
2103505,210350,Colinas,MA,2023,Municipal,185.87,177.97,4.747008,4.7,,,Anos Iniciais
2103604,210360,Coroatá,MA,2023,Municipal,188.68,177.29,4.788271,4.7,,,Anos Iniciais
2103703,210370,Cururupu,MA,2023,Municipal,185.58,178.88,4.758019,4.7,,,Anos Iniciais
2104701,210470,Graça Aranha,MA,2023,Municipal,189.63,181.05,4.874764,4.7,,,Anos Iniciais
2108058,210805,Paulino Neves,MA,2023,Municipal,188.93,185.44,4.941223,4.7,,,Anos Iniciais
2111052,211105,São João do Paraíso,MA,2023,Municipal,187.65,175.01,4.72716,4.7,,,Anos Iniciais
2203008,220300,Cristalândia do Piauí,PI,2023,Municipal,192.4,172.87,4.778899,4.7,,,Anos Iniciais
2205706,220570,Luís Correia,PI,2023,Municipal,190.78,187.49,5.013802,4.7,,,Anos Iniciais
2205854,220585,Madeiro,PI,2023,Municipal,183.86,178.71,4.722104,4.7,,,Anos Iniciais
2206407,220640,Monsenhor Gil,PI,2023,Municipal,198.68,183.02,5.083292,4.7,,,Anos Iniciais
2207553,220755,Paquetá,PI,2023,Municipal,187.93,177.37,4.775412,4.7,,,Anos Iniciais
2209807,220980,São Gonçalo do Piauí,PI,2023,Municipal,184.42,177.7,4.714427,4.7,,,Anos Iniciais
2210359,221035,São Lourenço do Piauí,PI,2023,Municipal,181.64,177.72,4.661738,4.7,,,Anos Iniciais
2211209,221120,Uruçuí,PI,2023,Municipal,183.19,177.86,4.693863,4.7,,,Anos Iniciais
2400208,240020,Açu,RN,2023,Municipal,191.02,185.09,4.974745,4.7,,,Anos Iniciais
2402204,240220,Canguaretama,RN,2023,Municipal,197.34,186.06,5.112992,4.7,,,Anos Iniciais
2402808,240280,Coronel Ezequiel,RN,2023,Municipal,192.34,180.32,4.913209,4.7,,,Anos Iniciais
2403806,240380,Florânia,RN,2023,Municipal,190.56,180.45,4.881603,4.7,,,Anos Iniciais
2404408,240440,Grossos,RN,2023,Municipal,195.0,181.87,4.992154,4.7,,,Anos Iniciais
2405306,240530,Januário Cicco,RN,2023,Municipal,205.36,190.88,5.353682,4.7,,,Anos Iniciais
2406700,240670,Lajes,RN,2023,Municipal,197.24,183.12,5.057629,4.7,,,Anos Iniciais
2411700,241170,São Bento do Trairí,RN,2023,Municipal,186.47,181.37,4.820277,4.7,,,Anos Iniciais
2412807,241280,São Rafael,RN,2023,Municipal,186.74,191.72,5.013611,4.7,,,Anos Iniciais
2414605,241460,Upanema,RN,2023,Municipal,190.93,185.87,4.98721,4.7,,,Anos Iniciais
2414753,241475,Venha-Ver,RN,2023,Municipal,195.31,183.13,5.020979,4.7,,,Anos Iniciais
2500700,250070,São João do Rio do Peixe,PB,2023,Municipal,191.61,178.06,4.858187,4.7,,,Anos Iniciais
2501500,250150,Bananeiras,PB,2023,Municipal,189.72,181.33,4.881573,4.7,,,Anos Iniciais
2501807,250180,Bayeux,PB,2023,Municipal,195.53,186.31,5.082996,4.7,,,Anos Iniciais
2503308,250330,Cachoeira dos Índios,PB,2023,Municipal,185.61,181.54,4.806956,4.7,,,Anos Iniciais
2503605,250360,Caiçara,PB,2023,Municipal,202.08,182.38,5.136541,4.7,,,Anos Iniciais
2504207,250420,Catingueira,PB,2023,Municipal,192.73,177.67,4.87247,4.7,,,Anos Iniciais
2504405,250440,Conceição,PB,2023,Municipal,188.98,175.48,4.761087,4.7,,,Anos Iniciais
2504504,250450,Condado,PB,2023,Municipal,189.84,182.92,4.912772,4.7,,,Anos Iniciais
2504801,250480,Coremas,PB,2023,Municipal,187.6,173.39,4.696751,4.7,,,Anos Iniciais
2507002,250700,Itaporanga,PB,2023,Municipal,187.8,177.62,4.777477,4.7,,,Anos Iniciais
2507309,250730,Jacaraú,PB,2023,Municipal,194.17,188.66,5.099769,4.7,,,Anos Iniciais
2507705,250770,Juazeirinho,PB,2023,Municipal,197.31,189.33,5.171874,4.7,,,Anos Iniciais
2509909,250990,Natuba,PB,2023,Municipal,189.93,173.22,4.738126,4.7,,,Anos Iniciais
2513158,251315,Santa Cecília,PB,2023,Municipal,195.1,187.73,5.100608,4.7,,,Anos Iniciais
2513505,251350,Santana de Mangueira,PB,2023,Municipal,202.82,176.16,5.037573,4.7,,,Anos Iniciais
2516755,251675,Tenório,PB,2023,Municipal,190.5,176.53,4.809185,4.7,,,Anos Iniciais
2516904,251690,Uiraúna,PB,2023,Municipal,190.16,179.84,4.862879,4.7,,,Anos Iniciais
2602704,260270,Buenos Aires,PE,2023,Municipal,194.43,183.63,5.013276,4.7,,,Anos Iniciais
2604304,260430,Cedro,PE,2023,Municipal,196.22,183.34,5.042164,4.7,,,Anos Iniciais
2604502,260450,Chã Grande,PE,2023,Municipal,207.72,196.14,5.494357,4.7,,,Anos Iniciais
2607000,260700,Inajá,PE,2023,Municipal,193.03,179.77,4.916377,4.7,,,Anos Iniciais
2613107,261310,São Caitano,PE,2023,Municipal,194.16,183.99,5.014669,4.7,,,Anos Iniciais
2702355,270235,Craíbas,AL,2023,Municipal,185.53,179.34,4.765429,4.7,,,Anos Iniciais
2702405,270240,Delmiro Gouveia,AL,2023,Municipal,189.57,180.43,4.862346,4.7,,,Anos Iniciais
2703601,270360,Japaratinga,AL,2023,Municipal,182.26,179.89,4.713024,4.7,,,Anos Iniciais
2705804,270580,Olho d'Água do Casado,AL,2023,Municipal,187.54,178.38,4.786333,4.7,,,Anos Iniciais
2800407,280040,Arauá,SE,2023,Municipal,192.57,174.89,4.818871,4.7,,,Anos Iniciais
2801405,280140,Carira,SE,2023,Municipal,194.67,186.44,5.068947,4.7,,,Anos Iniciais
2803807,280380,Malhada dos Bois,SE,2023,Municipal,195.38,179.0,4.947224,4.7,,,Anos Iniciais
2805208,280520,Pinhão,SE,2023,Municipal,195.33,180.2,4.968088,4.7,,,Anos Iniciais
2806008,280600,Ribeirópolis,SE,2023,Municipal,194.05,182.48,4.985115,4.7,,,Anos Iniciais
2806404,280640,Santana do São Francisco,SE,2023,Municipal,188.95,173.75,4.72906,4.7,,,Anos Iniciais
2807204,280720,Siriri,SE,2023,Municipal,199.23,187.82,5.181061,4.7,,,Anos Iniciais
2807600,280760,Umbaúba,SE,2023,Municipal,199.69,188.81,5.20784,4.7,,,Anos Iniciais
2900801,290080,Alcobaça,BA,2023,Municipal,210.72,195.35,5.537245,4.7,,,Anos Iniciais
2901106,290110,Amélia Rodrigues,BA,2023,Municipal,195.47,186.25,5.08076,4.7,,,Anos Iniciais
2902054,290205,Araçás,BA,2023,Municipal,191.53,183.87,4.962296,4.7,,,Anos Iniciais
2903102,290310,Barra do Rocha,BA,2023,Municipal,183.69,178.11,4.707951,4.7,,,Anos Iniciais
2904308,290430,Brejões,BA,2023,Municipal,192.01,178.45,4.872911,4.7,,,Anos Iniciais
2904753,290475,Buritirama,BA,2023,Municipal,188.37,179.78,4.827627,4.7,,,Anos Iniciais
2906501,290650,Candeias,BA,2023,Municipal,195.98,192.02,5.195402,4.7,,,Anos Iniciais
2906857,290685,Capela do Alto Alegre,BA,2023,Municipal,192.03,184.77,4.988202,4.7,,,Anos Iniciais
2906873,290687,Capim Grosso,BA,2023,Municipal,197.65,186.18,5.12109,4.7,,,Anos Iniciais
2908200,290820,Conceição da Feira,BA,2023,Municipal,188.44,180.58,4.843509,4.7,,,Anos Iniciais
2909208,290920,Coronel João Sá,BA,2023,Municipal,203.27,183.65,5.182342,4.7,,,Anos Iniciais
2911659,291165,Guajeru,BA,2023,Municipal,194.3,182.62,4.992432,4.7,,,Anos Iniciais
2911907,291190,Iaçu,BA,2023,Municipal,189.54,180.61,4.865046,4.7,,,Anos Iniciais
2912103,291210,Ibicaraí,BA,2023,Municipal,189.38,177.83,4.811448,4.7,,,Anos Iniciais
2912202,291220,Ibicoara,BA,2023,Municipal,191.18,179.68,4.879435,4.7,,,Anos Iniciais
2912301,291230,Ibicuí,BA,2023,Municipal,194.19,184.8,5.029969,4.7,,,Anos Iniciais
2916104,291610,Itaparica,BA,2023,Municipal,199.07,188.29,5.186553,4.7,,,Anos Iniciais
2918100,291810,Jeremoabo,BA,2023,Municipal,193.04,181.93,4.95584,4.7,,,Anos Iniciais
2918803,291880,Laje,BA,2023,Municipal,186.45,191.95,5.012259,4.7,,,Anos Iniciais
2921104,292110,Medeiros Neto,BA,2023,Municipal,202.63,195.02,5.376856,4.7,,,Anos Iniciais
2921401,292140,Mirangaba,BA,2023,Municipal,188.7,187.31,4.970834,4.7,,,Anos Iniciais
2922409,292240,Mutuípe,BA,2023,Municipal,191.61,182.0,4.929823,4.7,,,Anos Iniciais
2922854,292285,Nova Redenção,BA,2023,Municipal,184.22,178.28,4.721156,4.7,,,Anos Iniciais
2924108,292410,Pedrão,BA,2023,Municipal,193.95,182.96,4.991934,4.7,,,Anos Iniciais
2930600,293060,Serrolândia,BA,2023,Municipal,187.07,177.72,4.765364,4.7,,,Anos Iniciais
2931202,293120,Taperoá,BA,2023,Municipal,193.89,185.15,5.030607,4.7,,,Anos Iniciais
2931905,293190,Tucano,BA,2023,Municipal,199.75,187.3,5.18153,4.7,,,Anos Iniciais
3114105,311410,Carmo de Minas,MG,2023,Municipal,197.87,183.79,5.081834,4.7,,,Anos Iniciais
3135209,313520,Januária,MG,2023,Municipal,182.97,181.13,4.749119,4.7,,,Anos Iniciais
3140902,314090,Matipó,MG,2023,Municipal,187.21,174.87,4.716217,4.7,,,Anos Iniciais
3145059,314505,Nova Porteirinha,MG,2023,Municipal,181.6,181.9,4.736974,4.7,,,Anos Iniciais
3145356,314535,Novo Oriente de Minas,MG,2023,Municipal,186.72,184.67,4.885048,4.7,,,Anos Iniciais
4302154,430215,Boa Vista das Missões,RS,2023,Municipal,196.71,191.87,5.206606,4.7,,,Anos Iniciais
4305454,430545,Cidreira,RS,2023,Municipal,203.49,200.94,5.500904,4.7,,,Anos Iniciais
4306601,430660,Dom Pedrito,RS,2023,Municipal,206.8,196.38,5.481163,4.7,,,Anos Iniciais
4311007,431100,Jaguarão,RS,2023,Municipal,209.96,198.28,5.576014,4.7,,,Anos Iniciais
4314902,431490,Porto Alegre,RS,2023,Municipal,191.83,185.54,4.998385,4.7,,,Anos Iniciais
4319505,431950,São Sebastião do Caí,RS,2023,Municipal,200.34,186.25,5.173699,4.7,,,Anos Iniciais
5001102,500110,Aquidauana,MS,2023,Municipal,192.09,189.97,5.083892,4.7,,,Anos Iniciais
5003157,500315,Coronel Sapucaia,MS,2023,Municipal,200.23,186.97,5.18469,4.7,,,Anos Iniciais
5003207,500320,Corumbá,MS,2023,Municipal,192.88,187.5,5.05406,4.7,,,Anos Iniciais
5004601,500460,Itaquiraí,MS,2023,Municipal,199.8,192.61,5.27903,4.7,,,Anos Iniciais
5004908,500490,Jaraguari,MS,2023,Municipal,185.99,192.33,5.010389,4.7,,,Anos Iniciais
5005152,500515,Juti,MS,2023,Municipal,203.03,200.19,5.478489,4.7,,,Anos Iniciais
5107701,510770,Rosário Oeste,MT,2023,Municipal,186.59,180.41,4.805112,4.7,,,Anos Iniciais
5213509,521350,Monte Alegre de Goiás,GO,2023,Municipal,190.66,178.1,4.840784,4.7,,,Anos Iniciais
5219753,521975,Santo Antônio do Descoberto,GO,2023,Municipal,202.37,196.74,5.403167,4.7,,,Anos Iniciais
3302007,330200,Itaguaí,RJ,2023,Municipal,194.78,185.34,5.051046,4.6,87,,Anos Iniciais
3303500,330350,Nova Iguaçu,RJ,2023,Municipal,193.92,187.19,5.068271,4.6,88,,Anos Iniciais
1100106,110010,Guajará-Mirim,RO,2023,Municipal,189.4,178.22,4.81892,4.6,,,Anos Iniciais
1100338,110033,Nova Mamoré,RO,2023,Municipal,196.65,184.46,5.070734,4.6,,,Anos Iniciais
1100809,110080,Candeias do Jamari,RO,2023,Municipal,194.02,183.68,5.006361,4.6,,,Anos Iniciais
1101005,110100,Governador Jorge Teixeira,RO,2023,Municipal,195.23,189.36,5.132725,4.6,,,Anos Iniciais
1200393,120039,Porto Walter,AC,2023,Municipal,186.01,178.02,4.750589,4.6,,,Anos Iniciais
1300300,130030,Autazes,AM,2023,Municipal,194.59,193.15,5.189421,4.6,,,Anos Iniciais
1300508,130050,Barreirinha,AM,2023,Municipal,185.17,174.08,4.662922,4.6,,,Anos Iniciais
1301308,130130,Codajás,AM,2023,Municipal,196.65,179.4,4.978734,4.6,,,Anos Iniciais
1304062,130406,Tabatinga,AM,2023,Municipal,184.21,175.05,4.662238,4.6,,,Anos Iniciais
1400050,140005,Alto Alegre,RR,2023,Municipal,190.68,177.39,4.828257,4.6,,,Anos Iniciais
1400175,140017,Cantá,RR,2023,Municipal,189.32,177.31,4.800848,4.6,,,Anos Iniciais
1400605,140060,São Luiz,RR,2023,Municipal,182.11,180.75,4.725798,4.6,,,Anos Iniciais
1501782,150178,Breu Branco,PA,2023,Municipal,193.32,185.05,5.017911,4.6,,,Anos Iniciais
1502400,150240,Castanhal,PA,2023,Municipal,192.57,188.3,5.062689,4.6,,,Anos Iniciais
1504406,150440,Marapanim,PA,2023,Municipal,192.46,184.22,4.986408,4.6,,,Anos Iniciais
1504901,150490,Muaná,PA,2023,Municipal,186.28,183.25,4.850833,4.6,,,Anos Iniciais
1505064,150506,Novo Repartimento,PA,2023,Municipal,192.85,183.89,4.987851,4.6,,,Anos Iniciais
1505304,150530,Oriximiná,PA,2023,Municipal,192.3,184.68,4.991718,4.6,,,Anos Iniciais
1506708,150670,Santana do Araguaia,PA,2023,Municipal,200.16,183.72,5.124264,4.6,,,Anos Iniciais
1507003,150700,Santo Antônio do Tauá,PA,2023,Municipal,191.13,185.55,4.985208,4.6,,,Anos Iniciais
1507607,150760,São Miguel do Guamá,PA,2023,Municipal,198.94,193.91,5.286254,4.6,,,Anos Iniciais
1507961,150796,Terra Alta,PA,2023,Municipal,189.82,181.53,4.887117,4.6,,,Anos Iniciais
1508035,150803,Tracuateua,PA,2023,Municipal,194.56,187.36,5.083575,4.6,,,Anos Iniciais
1600709,160070,Tartarugalzinho,AP,2023,Municipal,195.19,179.65,4.955416,4.6,,,Anos Iniciais
1703206,170320,Bernardo Sayão,TO,2023,Municipal,184.66,176.79,4.702462,4.6,,,Anos Iniciais
1703305,170330,Bom Jesus do Tocantins,TO,2023,Municipal,182.58,172.12,4.577858,4.6,,,Anos Iniciais
1712405,171240,Lizarda,TO,2023,Municipal,194.44,179.8,4.943831,4.6,,,Anos Iniciais
1716604,171660,Peixe,TO,2023,Municipal,186.99,176.97,4.750201,4.6,,,Anos Iniciais
1717909,171790,Ponte Alta do Tocantins,TO,2023,Municipal,187.49,176.95,4.759379,4.6,,,Anos Iniciais
2100154,210015,Água Doce do Maranhão,MA,2023,Municipal,186.26,178.72,4.768087,4.6,,,Anos Iniciais
2100436,210043,Alto Alegre do Maranhão,MA,2023,Municipal,184.97,175.42,4.683469,4.6,,,Anos Iniciais
2101731,210173,Belágua,MA,2023,Municipal,184.08,175.47,4.667393,4.6,,,Anos Iniciais
2103174,210317,Centro Novo do Maranhão,MA,2023,Municipal,182.85,175.98,4.653193,4.6,,,Anos Iniciais
2103208,210320,Chapadinha,MA,2023,Municipal,182.15,173.53,4.595289,4.6,,,Anos Iniciais
2103257,210325,Cidelândia,MA,2023,Municipal,181.96,180.2,4.712935,4.6,,,Anos Iniciais
2104081,210408,Fernando Falcão,MA,2023,Municipal,189.89,187.65,4.999726,4.6,,,Anos Iniciais
2104552,210455,Governador Edison Lobão,MA,2023,Municipal,190.54,182.4,4.916676,4.6,,,Anos Iniciais
2104800,210480,Grajaú,MA,2023,Municipal,187.62,177.54,4.772587,4.6,,,Anos Iniciais
2107209,210720,Nina Rodrigues,MA,2023,Municipal,186.03,176.24,4.718607,4.6,,,Anos Iniciais
2109908,210990,Santa Inês,MA,2023,Municipal,187.28,183.57,4.875735,4.6,,,Anos Iniciais
2111763,211176,Senador La Rocque,MA,2023,Municipal,183.93,187.37,4.880895,4.6,,,Anos Iniciais
2112274,211227,Tufilândia,MA,2023,Municipal,182.1,176.69,4.651789,4.6,,,Anos Iniciais
2112852,211285,Vila Nova dos Martírios,MA,2023,Municipal,188.28,176.27,4.762092,4.6,,,Anos Iniciais
2201101,220110,Avelino Lopes,PI,2023,Municipal,184.11,176.57,4.687966,4.6,,,Anos Iniciais
2204501,220450,Guadalupe,PI,2023,Municipal,190.66,178.44,4.846966,4.6,,,Anos Iniciais
2204550,220455,Guaribas,PI,2023,Municipal,187.0,170.27,4.628573,4.6,,,Anos Iniciais
2207751,220775,Passagem Franca do Piauí,PI,2023,Municipal,189.32,171.03,4.686666,4.6,,,Anos Iniciais
2208858,220885,Riacho Frio,PI,2023,Municipal,194.71,183.76,5.020983,4.6,,,Anos Iniciais
2211308,221130,Valença do Piauí,PI,2023,Municipal,190.91,180.8,4.894646,4.6,,,Anos Iniciais
2404200,240420,Goianinha,RN,2023,Municipal,193.8,185.74,5.039617,4.6,,,Anos Iniciais
2404705,240470,Ipanguaçu,RN,2023,Municipal,176.97,184.06,4.687888,4.6,,,Anos Iniciais
2405603,240560,Jardim de Piranhas,RN,2023,Municipal,201.71,185.9,5.19348,4.6,,,Anos Iniciais
2408201,240820,Nísia Floresta,RN,2023,Municipal,189.52,183.63,4.919574,4.6,,,Anos Iniciais
2413557,241355,Serrinha dos Pintos,RN,2023,Municipal,187.37,179.57,4.804725,4.6,,,Anos Iniciais
2414209,241420,Tibau do Sul,RN,2023,Municipal,202.55,186.83,5.22642,4.6,,,Anos Iniciais
2511301,251130,Piancó,PB,2023,Municipal,187.48,182.11,4.853006,4.6,,,Anos Iniciais
2515930,251593,Sertãozinho,PB,2023,Municipal,191.06,178.41,4.854054,4.6,,,Anos Iniciais
2600609,260060,Alagoinha,PE,2023,Municipal,203.69,188.29,5.274721,4.6,,,Anos Iniciais
2600906,260090,Amaraji,PE,2023,Municipal,187.17,175.5,4.726908,4.6,,,Anos Iniciais
2603306,260330,Calçado,PE,2023,Municipal,196.21,180.52,4.9907,4.6,,,Anos Iniciais
2605806,260580,Frei Miguelinho,PE,2023,Municipal,212.06,198.14,5.613545,4.6,,,Anos Iniciais
2608503,260850,Lagoa de Itaenga,PE,2023,Municipal,193.93,181.77,4.969916,4.6,,,Anos Iniciais
2609402,260940,Moreno,PE,2023,Municipal,187.49,182.83,4.866288,4.6,,,Anos Iniciais
2612406,261240,Sanharó,PE,2023,Municipal,185.25,171.16,4.611358,4.6,,,Anos Iniciais
2612604,261260,Santa Maria da Boa Vista,PE,2023,Municipal,186.72,174.82,4.705957,4.6,,,Anos Iniciais
2612703,261270,Santa Maria do Cambucá,PE,2023,Municipal,184.83,177.83,4.724616,4.6,,,Anos Iniciais
2612901,261290,São Benedito do Sul,PE,2023,Municipal,190.16,178.09,4.83106,4.6,,,Anos Iniciais
2613404,261340,São José da Coroa Grande,PE,2023,Municipal,192.86,187.25,5.049133,4.6,,,Anos Iniciais
2613800,261380,São Vicente Férrer,PE,2023,Municipal,194.52,184.88,5.037721,4.6,,,Anos Iniciais
2700508,270050,Barra de Santo Antônio,AL,2023,Municipal,183.49,173.17,4.614316,4.6,,,Anos Iniciais
2707008,270700,Pindoba,AL,2023,Municipal,187.88,167.03,4.586458,4.6,,,Anos Iniciais
2801306,280130,Capela,SE,2023,Municipal,188.73,177.04,4.784679,4.6,,,Anos Iniciais
2803401,280340,Japoatã,SE,2023,Municipal,196.78,179.32,4.97976,4.6,,,Anos Iniciais
